Age,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Customer ID,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Campaign ID,Response
29,48.000000,11,13.648127,182,5,29,41,1,90078,3,8,"F","U",4,9,27,63,52735.000000,1,1
35,12.000000,2,8.268990,69,2,35,6,1,59725,2,11,"F","U",4,9,27,63,52735.000000,2,0
35,12.000000,2,8.268990,69,2,35,6,1,59725,2,11,"F","U",4,9,27,63,52735.000000,3,0
40,36.000000,5,10.363950,264,2,40,30,1,74251,2,11,"F","U",4,9,27,63,52735.000000,3,0
40,36.000000,5,10.363950,264,2,40,30,1,74251,2,11,"F","U",4,9,27,63,52735.000000,2,0
35,48.000000,5,9.767980,68,3,35,37,1,74994,2,10,"F","U",4,9,27,63,52735.000000,3,0
35,48.000000,5,9.767980,68,3,35,37,1,74994,2,10,"F","U",4,9,27,63,52735.000000,2,0
36,48.000000,1,13.212333,179,1,36,39,1,51374,5,11,"F","U",4,9,27,63,52735.000000,4,0
32,24.000000,0,0.000000,0,0,32,12,1,53078,1,10,"F","U",4,9,27,63,52735.000000,2,0
32,12.000000,14,0.000000,0,0,32,0,1,66075,5,10,"F","U",4,9,27,63,52735.000000,3,0
35,36.000000,0,0.000000,0,0,35,30,1,34491,1,10,"F","U",4,9,27,63,52735.000000,2,0
34,24.000000,2,10.035617,269,2,34,20,1,48460,4,11,"F","U",4,9,27,63,52735.000000,2,0
34,24.000000,2,10.035617,269,2,34,20,1,48460,4,11,"F","U",4,9,27,63,52735.000000,3,0
38,24.000000,0,0.000000,0,0,38,11,1,45698,3,4,"F","U",4,9,27,63,52735.000000,3,0
38,24.000000,0,0.000000,0,0,38,11,1,45698,3,4,"F","U",4,9,27,63,52735.000000,2,0
37,0.000000,0,0.000000,0,0,37,-1,1,60576,4,8,"F","U",4,9,27,63,52735.000000,2,0
30,24.000000,0,0.000000,0,0,30,22,1,27848,6,9,"F","U",4,9,27,63,52735.000000,2,0
39,0.000000,0,0.000000,0,0,39,-6,1,27273,3,11,"F","U",4,9,27,63,52735.000000,2,0
39,0.000000,0,0.000000,0,0,39,-6,1,27273,3,11,"F","U",4,9,27,63,52735.000000,3,0
29,12.000000,0,0.000000,0,0,29,9,1,32354,3,8,"F","U",4,9,27,63,52735.000000,2,0
31,12.000000,3,9.601333,68,2,31,7,1,28847,5,7,"F","U",4,9,27,63,52735.000000,2,0
34,12.000000,0,0.000000,0,0,34,8,1,29125,4,11,"F","U",4,9,27,63,52735.000000,2,0
37,36.000000,7,13.670647,704,4,37,31,1,14978,3,0,"F","U",4,9,27,63,52735.000000,3,0
37,36.000000,7,13.670647,704,4,37,31,1,14978,3,0,"F","U",4,9,27,63,52735.000000,2,1
35,36.000000,0,0.000000,0,0,35,25,1,19177,1,7,"F","U",4,9,27,63,52735.000000,2,0
31,24.000000,0,0.000000,0,0,31,22,1,16486,6,11,"F","U",4,9,27,63,52735.000000,2,0
30,24.000000,0,0.000000,0,0,30,22,1,27848,6,9,"F","U",4,9,27,63,52735.000000,3,0
36,24.000000,0,0.000000,0,0,36,11,0,896,4,10,"M","U",7,10,40,48,56607.000000,2,0
37,24.000000,2,10.032333,299,1,37,12,0,1205,3,10,"M","U",7,10,40,48,56607.000000,1,0
34,48.000000,2,10.702333,69,1,34,38,0,1459,2,10,"M","U",7,10,40,48,56607.000000,3,0
34,48.000000,2,10.702333,69,1,34,38,0,1459,2,10,"M","U",7,10,40,48,56607.000000,2,0
35,12.000000,0,0.000000,0,0,35,11,0,4287,1,0,"M","U",7,10,40,48,56607.000000,2,0
46,0.000000,0,0.000000,0,0,46,-5,1,138621,4,9,"F","M",14,12,42,44,59133.000000,3,0
45,24.000000,0,0.000000,0,0,45,12,1,135898,4,9,"F","M",14,12,42,44,59133.000000,2,0
42,0.000000,0,0.000000,0,0,42,-5,1,133238,4,9,"F","M",14,12,42,44,59133.000000,2,0
42,0.000000,0,0.000000,0,0,42,-5,1,133238,4,9,"F","M",14,12,42,44,59133.000000,3,0
47,36.000000,2,10.315667,349,1,47,28,1,129404,1,10,"F","M",14,12,42,44,59133.000000,3,0
47,36.000000,2,10.315667,349,1,47,28,1,129404,1,10,"F","M",14,12,42,44,59133.000000,2,0
41,24.000000,0,0.000000,0,0,41,20,1,124415,6,0,"F","M",14,12,42,44,59133.000000,2,0
43,48.000000,2,8.708313,75,2,43,38,1,124183,3,10,"F","M",14,12,42,44,59133.000000,2,0
43,48.000000,0,0.000000,0,0,43,36,1,106174,4,9,"F","M",14,12,42,44,59133.000000,2,0
44,24.000000,0,0.000000,0,0,44,16,1,121935,6,8,"F","M",14,12,42,44,59133.000000,3,0
44,24.000000,0,0.000000,0,0,44,16,1,121935,6,8,"F","M",14,12,42,44,59133.000000,2,0
45,12.000000,0,0.000000,0,0,45,7,1,121486,6,8,"F","M",14,12,42,44,59133.000000,2,0
50,36.000000,0,0.000000,0,0,50,34,1,104077,4,0,"F","M",14,12,42,44,59133.000000,3,0
37,36.000000,0,0.000000,0,0,37,24,1,105056,6,10,"F","M",14,12,42,44,59133.000000,2,0
42,24.000000,0,0.000000,0,0,42,16,1,110111,3,0,"F","M",14,12,42,44,59133.000000,2,0
43,0.000000,0,0.000000,0,0,43,-4,1,113316,3,11,"F","M",14,12,42,44,59133.000000,3,0
46,0.000000,0,0.000000,0,0,46,-1,1,97428,1,10,"F","M",14,12,42,44,59133.000000,2,0
47,0.000000,1,0.000000,0,0,47,-4,1,98796,6,0,"F","M",14,12,42,44,59133.000000,2,0
46,12.000000,3,9.793323,60,1,46,6,1,93176,1,0,"F","M",14,12,42,44,59133.000000,2,0
37,0.000000,0,0.000000,0,0,37,-5,1,112073,3,10,"F","M",14,12,42,44,59133.000000,2,0
50,36.000000,0,0.000000,0,0,50,34,1,104077,4,0,"F","M",14,12,42,44,59133.000000,2,0
41,0.000000,0,0.000000,0,0,41,-6,1,80821,5,0,"F","M",14,12,42,44,59133.000000,2,0
43,12.000000,0,0.000000,0,0,43,8,1,76545,6,11,"F","M",14,12,42,44,59133.000000,2,0
42,48.000000,0,0.000000,0,0,42,41,1,85395,5,8,"F","M",14,12,42,44,59133.000000,2,0
45,12.000000,0,0.000000,0,0,45,8,1,89800,1,10,"F","M",14,12,42,44,59133.000000,2,0
45,12.000000,0,0.000000,0,0,45,8,1,89800,1,10,"F","M",14,12,42,44,59133.000000,3,0
43,0.000000,0,0.000000,0,0,43,-5,1,92120,3,9,"F","M",14,12,42,44,59133.000000,2,0
42,24.000000,3,10.604667,238,2,42,22,1,78836,2,0,"F","M",14,12,42,44,59133.000000,4,0
44,0.000000,0,0.000000,0,0,44,-5,1,68095,4,8,"F","M",14,12,42,44,59133.000000,3,0
42,0.000000,0,0.000000,0,0,42,-4,1,78329,3,0,"F","M",14,12,42,44,59133.000000,2,0
48,24.000000,0,0.000000,0,0,48,16,1,85993,5,8,"F","M",14,12,42,44,59133.000000,2,0
42,36.000000,2,9.569000,269,1,42,32,1,74570,1,0,"F","M",14,12,42,44,59133.000000,2,0
42,36.000000,2,9.569000,269,1,42,32,1,74570,1,0,"F","M",14,12,42,44,59133.000000,3,0
39,36.000000,0,0.000000,0,0,39,24,1,74837,4,11,"F","M",14,12,42,44,59133.000000,3,0
39,36.000000,0,0.000000,0,0,39,24,1,74837,4,11,"F","M",14,12,42,44,59133.000000,2,0
27,24.000000,0,0.000000,0,0,27,22,1,36841,2,9,"M","S",0,14,32,53,63861.000000,2,0
18,48.000000,41,26.627487,461,20,18,37,1,32988,1,9,"M","S",0,14,32,53,63861.000000,4,1
18,48.000000,41,26.627487,461,20,18,37,1,32988,1,9,"M","S",0,14,32,53,63861.000000,3,0
26,36.000000,3,10.615667,349,1,26,26,1,32300,3,6,"M","S",0,14,32,53,63861.000000,2,0
19,24.000000,0,0.000000,0,0,19,18,1,38605,1,8,"M","S",0,14,32,53,63861.000000,2,0
24,12.000000,0,0.000000,0,0,24,5,1,35558,4,9,"M","S",0,14,32,53,63861.000000,2,0
25,12.000000,4,9.017283,384,2,25,6,1,36092,3,0,"M","S",0,14,32,53,63861.000000,2,0
23,24.000000,0,0.000000,0,0,23,18,1,32101,1,10,"M","S",0,14,32,53,63861.000000,2,0
26,24.000000,0,0.000000,0,0,26,13,1,29556,5,7,"M","S",0,14,32,53,63861.000000,3,0
26,24.000000,0,0.000000,0,0,26,13,1,29556,5,7,"M","S",0,14,32,53,63861.000000,2,0
21,24.000000,0,0.000000,0,0,21,14,1,30492,3,0,"M","S",0,14,32,53,63861.000000,2,0
25,36.000000,0,0.000000,0,0,25,25,1,32022,2,8,"M","S",0,14,32,53,63861.000000,3,0
25,36.000000,0,0.000000,0,0,25,25,1,32022,2,8,"M","S",0,14,32,53,63861.000000,2,0
13,24.000000,2,8.245667,279,1,13,13,1,25538,4,9,"M","S",0,14,32,53,63861.000000,3,0
29,0.000000,0,0.000000,0,0,29,-3,1,30081,6,11,"M","S",0,14,32,53,63861.000000,2,0
15,48.000000,0,0.000000,0,0,15,40,1,31475,1,9,"M","S",0,14,32,53,63861.000000,2,0
27,24.000000,4,9.805647,239,3,27,20,1,32811,4,8,"M","S",0,14,32,53,63861.000000,2,0
23,24.000000,0,0.000000,0,0,23,18,1,32101,1,10,"M","S",0,14,32,53,63861.000000,3,0
12,24.000000,0,0.000000,0,0,12,18,1,28084,3,11,"M","S",0,14,32,53,63861.000000,2,0
18,24.000000,3,10.159000,159,1,18,22,1,26758,3,10,"M","S",0,14,32,53,63861.000000,2,0
16,24.000000,0,0.000000,0,0,16,20,1,27092,1,11,"M","S",0,14,32,53,63861.000000,2,0
23,24.000000,0,0.000000,0,0,23,11,1,28648,4,9,"M","S",0,14,32,53,63861.000000,3,0
23,24.000000,0,0.000000,0,0,23,11,1,28648,4,9,"M","S",0,14,32,53,63861.000000,2,0
23,24.000000,3,10.678980,179,3,23,22,1,26678,4,8,"M","S",0,14,32,53,63861.000000,3,0
20,12.000000,3,8.125667,159,1,20,9,1,19626,1,10,"M","S",0,14,32,53,63861.000000,2,0
24,24.000000,0,0.000000,0,0,24,19,1,19185,2,0,"M","S",0,14,32,53,63861.000000,2,0
24,24.000000,0,0.000000,0,0,24,19,1,19185,2,0,"M","S",0,14,32,53,63861.000000,3,0
32,12.000000,3,8.865667,699,1,32,11,1,25686,4,7,"M","S",0,14,32,53,63861.000000,2,1
23,12.000000,0,0.000000,0,0,23,11,1,20338,3,10,"M","S",0,14,32,53,63861.000000,2,0
21,36.000000,0,0.000000,0,0,21,26,1,26109,3,0,"M","S",0,14,32,53,63861.000000,3,0
19,36.000000,0,0.000000,0,0,19,34,1,26675,1,10,"M","S",0,14,32,53,63861.000000,2,0
24,24.000000,0,0.000000,0,0,24,13,1,26628,3,10,"M","S",0,14,32,53,63861.000000,2,0
23,24.000000,3,10.678980,179,3,23,22,1,26678,4,8,"M","S",0,14,32,53,63861.000000,1,0
21,12.000000,3,8.562333,329,1,21,7,1,18122,5,10,"M","S",0,14,32,53,63861.000000,2,0
30,36.000000,0,0.000000,0,0,30,25,1,18403,1,11,"M","S",0,14,32,53,63861.000000,3,0
30,36.000000,0,0.000000,0,0,30,25,1,18403,1,11,"M","S",0,14,32,53,63861.000000,2,0
31,24.000000,0,0.000000,0,0,31,12,1,18912,5,8,"M","S",0,14,32,53,63861.000000,3,0
31,24.000000,0,0.000000,0,0,31,12,1,18912,5,8,"M","S",0,14,32,53,63861.000000,2,0
38,36.000000,3,9.222333,189,1,38,23,0,4596,1,11,"M","U",7,10,40,48,56607.000000,2,0
36,48.000000,43,29.896612,764,23,36,40,0,137369,4,9,"M","U",7,10,40,48,56607.000000,4,0
36,48.000000,2,11.112333,179,1,36,40,0,136140,4,9,"M","U",7,10,40,48,56607.000000,1,0
36,48.000000,2,11.112333,179,1,36,40,0,136140,4,9,"M","U",7,10,40,48,56607.000000,3,0
36,48.000000,2,11.112333,179,1,36,40,0,136140,4,9,"M","U",7,10,40,48,56607.000000,2,1
35,36.000000,0,0.000000,0,0,35,31,0,130129,3,10,"M","U",7,10,40,48,56607.000000,2,0
37,0.000000,0,0.000000,0,0,37,-5,0,129722,1,10,"M","U",7,10,40,48,56607.000000,2,0
37,0.000000,0,0.000000,0,0,37,-5,0,129722,1,10,"M","U",7,10,40,48,56607.000000,3,0
35,24.000000,3,12.887323,154,2,35,16,0,135288,4,9,"M","U",7,10,40,48,56607.000000,2,0
36,48.000000,43,29.896612,764,23,36,40,0,137369,4,9,"M","U",7,10,40,48,56607.000000,3,0
39,36.000000,4,10.452333,119,1,39,25,0,125085,4,6,"M","U",7,10,40,48,56607.000000,2,0
34,0.000000,0,0.000000,0,0,34,-1,0,106725,2,11,"M","U",7,10,40,48,56607.000000,2,0
38,48.000000,2,10.192323,159,2,38,39,0,114736,2,11,"M","U",7,10,40,48,56607.000000,4,0
37,24.000000,6,12.130313,97,3,37,20,0,129253,1,10,"M","U",7,10,40,48,56607.000000,2,0
35,36.000000,0,0.000000,0,0,35,35,0,132753,4,9,"M","U",7,10,40,48,56607.000000,2,0
35,24.000000,0,0.000000,0,0,35,12,0,110102,1,10,"M","U",7,10,40,48,56607.000000,3,0
36,24.000000,5,14.264657,298,3,36,13,0,110661,1,8,"M","U",7,10,40,48,56607.000000,2,0
36,24.000000,5,14.264657,298,3,36,13,0,110661,1,8,"M","U",7,10,40,48,56607.000000,3,0
38,48.000000,5,12.033137,67,3,38,40,0,110245,4,10,"M","U",7,10,40,48,56607.000000,1,0
38,48.000000,5,12.033137,67,3,38,40,0,110245,4,10,"M","U",7,10,40,48,56607.000000,2,0
42,36.000000,0,0.000000,0,0,42,34,0,101369,4,8,"M","U",7,10,40,48,56607.000000,2,0
35,36.000000,0,0.000000,0,0,35,24,0,102332,3,0,"M","U",7,10,40,48,56607.000000,2,0
32,48.000000,3,8.818990,219,2,32,40,0,104495,6,8,"M","U",7,10,40,48,56607.000000,4,0
34,36.000000,0,0.000000,0,0,34,34,0,115314,4,9,"M","U",7,10,40,48,56607.000000,2,0
39,24.000000,1,8.792333,59,1,39,13,0,99011,1,9,"M","U",7,10,40,48,56607.000000,2,0
37,24.000000,3,11.098000,98,2,37,22,0,102689,5,10,"M","U",7,10,40,48,56607.000000,3,0
37,24.000000,3,11.098000,98,2,37,22,0,102689,5,10,"M","U",7,10,40,48,56607.000000,1,0
39,48.000000,0,0.000000,0,0,39,39,0,93481,2,10,"M","U",7,10,40,48,56607.000000,3,0
39,48.000000,0,0.000000,0,0,39,39,0,93481,2,10,"M","U",7,10,40,48,56607.000000,2,0
42,36.000000,0,0.000000,0,0,42,34,0,101369,4,8,"M","U",7,10,40,48,56607.000000,3,0
35,24.000000,4,11.636323,203,3,35,21,0,95106,2,9,"M","U",7,10,40,48,56607.000000,2,0
37,24.000000,0,0.000000,0,0,37,13,0,96174,5,10,"M","U",7,10,40,48,56607.000000,2,0
33,48.000000,3,10.086657,20,1,33,39,0,94807,3,11,"M","U",7,10,40,48,56607.000000,1,0
35,36.000000,3,11.449000,149,1,35,25,0,92758,2,0,"M","U",7,10,40,48,56607.000000,2,0
35,24.000000,2,8.582333,349,1,35,13,0,111504,6,6,"M","U",7,10,40,48,56607.000000,2,0
39,24.000000,1,8.792333,59,1,39,13,0,99011,1,9,"M","U",7,10,40,48,56607.000000,3,0
36,36.000000,4,12.112333,279,1,36,34,0,80125,3,7,"M","U",7,10,40,48,56607.000000,3,0
43,24.000000,34,13.542940,543,4,43,13,1,72216,2,6,"F","M",14,12,42,44,59133.000000,4,1
41,24.000000,2,10.649990,150,1,41,11,1,63692,2,9,"F","M",14,12,42,44,59133.000000,2,0
44,36.000000,0,0.000000,0,0,44,27,1,65998,3,11,"F","M",14,12,42,44,59133.000000,2,0
44,36.000000,0,0.000000,0,0,44,27,1,65998,3,11,"F","M",14,12,42,44,59133.000000,3,0
42,48.000000,2,13.039950,40,1,42,41,1,73117,1,7,"F","M",14,12,42,44,59133.000000,3,0
42,48.000000,2,13.039950,40,1,42,41,1,73117,1,7,"F","M",14,12,42,44,59133.000000,4,0
42,48.000000,0,0.000000,0,0,42,40,1,73660,1,6,"F","M",14,12,42,44,59133.000000,3,0
40,36.000000,1,11.152333,219,1,40,30,1,65990,5,9,"F","M",14,12,42,44,59133.000000,2,0
44,0.000000,0,0.000000,0,0,44,-2,1,67251,6,8,"F","M",14,12,42,44,59133.000000,2,0
44,0.000000,0,0.000000,0,0,44,-2,1,67251,6,8,"F","M",14,12,42,44,59133.000000,3,0
46,48.000000,3,8.949000,349,1,46,39,1,66963,3,11,"F","M",14,12,42,44,59133.000000,4,0
47,24.000000,0,0.000000,0,0,47,18,1,70434,1,0,"F","M",14,12,42,44,59133.000000,3,0
47,24.000000,0,0.000000,0,0,47,18,1,70434,1,0,"F","M",14,12,42,44,59133.000000,2,0
45,12.000000,0,0.000000,0,0,45,5,1,40653,6,8,"F","M",14,12,42,44,59133.000000,3,0
45,12.000000,0,0.000000,0,0,45,5,1,40653,6,8,"F","M",14,12,42,44,59133.000000,2,0
45,36.000000,0,0.000000,0,0,45,24,1,56385,3,0,"F","M",14,12,42,44,59133.000000,2,0
45,24.000000,0,0.000000,0,0,45,17,1,54513,5,0,"F","M",14,12,42,44,59133.000000,2,0
45,24.000000,0,0.000000,0,0,45,17,1,54513,5,0,"F","M",14,12,42,44,59133.000000,3,0
43,24.000000,4,10.082313,149,3,43,22,1,62198,4,5,"F","M",14,12,42,44,59133.000000,4,0
45,24.000000,1,7.595667,329,1,45,21,1,49508,3,9,"F","M",14,12,42,44,59133.000000,2,0
39,36.000000,4,10.515980,16,2,39,24,1,43998,2,9,"F","M",14,12,42,44,59133.000000,3,0
39,36.000000,4,10.515980,16,2,39,24,1,43998,2,9,"F","M",14,12,42,44,59133.000000,2,0
46,48.000000,0,0.000000,0,0,46,41,1,48763,1,7,"F","M",14,12,42,44,59133.000000,2,0
45,24.000000,0,0.000000,0,0,45,22,1,49824,6,10,"F","M",14,12,42,44,59133.000000,3,0
45,24.000000,0,0.000000,0,0,45,22,1,49824,6,10,"F","M",14,12,42,44,59133.000000,2,0
47,24.000000,2,8.419667,153,2,47,22,1,39982,6,11,"F","M",14,12,42,44,59133.000000,2,0
47,24.000000,2,8.419667,153,2,47,22,1,39982,6,11,"F","M",14,12,42,44,59133.000000,1,0
40,24.000000,0,0.000000,0,0,40,15,1,39203,3,8,"F","M",14,12,42,44,59133.000000,2,0
40,24.000000,0,0.000000,0,0,40,15,1,39203,3,8,"F","M",14,12,42,44,59133.000000,3,0
45,24.000000,0,0.000000,0,0,45,22,1,48707,6,10,"F","M",14,12,42,44,59133.000000,2,0
45,24.000000,1,7.595667,329,1,45,21,1,49508,3,9,"F","M",14,12,42,44,59133.000000,3,0
45,24.000000,44,34.934063,601,28,45,21,1,32676,5,11,"F","M",14,12,42,44,59133.000000,3,0
43,24.000000,0,0.000000,0,0,43,14,1,38625,1,0,"F","M",14,12,42,44,59133.000000,2,0
43,24.000000,0,0.000000,0,0,43,14,1,37539,1,9,"F","M",14,12,42,44,59133.000000,2,0
43,24.000000,0,0.000000,0,0,43,22,1,43223,3,11,"F","M",14,12,42,44,59133.000000,2,0
43,24.000000,0,0.000000,0,0,43,22,1,43223,3,11,"F","M",14,12,42,44,59133.000000,3,0
42,36.000000,1,11.692333,159,1,42,29,1,28413,3,8,"F","M",14,12,42,44,59133.000000,4,0
40,36.000000,3,10.382333,349,1,40,29,1,32102,1,0,"F","M",14,12,42,44,59133.000000,1,0
43,36.000000,4,12.068000,68,2,43,29,1,32160,2,10,"F","M",14,12,42,44,59133.000000,4,0
43,24.000000,3,8.605667,239,1,43,20,1,35480,6,10,"F","M",14,12,42,44,59133.000000,3,0
21,36.000000,0,0.000000,0,0,21,26,1,26109,3,0,"M","S",0,14,32,53,63861.000000,2,0
30,36.000000,0,0.000000,0,0,30,30,1,3644,4,10,"M","S",0,14,32,53,63861.000000,2,0
30,36.000000,0,0.000000,0,0,30,30,1,3644,4,10,"M","S",0,14,32,53,63861.000000,3,0
27,0.000000,0,0.000000,0,0,27,-5,1,18604,5,11,"M","S",0,14,32,53,63861.000000,3,0
27,0.000000,0,0.000000,0,0,27,-5,1,18604,5,11,"M","S",0,14,32,53,63861.000000,2,0
26,0.000000,0,0.000000,0,0,26,-7,1,18988,5,11,"M","S",0,14,32,53,63861.000000,2,0
26,0.000000,0,0.000000,0,0,26,-7,1,18988,5,11,"M","S",0,14,32,53,63861.000000,3,0
28,24.000000,2,10.609000,109,1,28,22,1,17265,4,11,"M","S",0,14,32,53,63861.000000,1,0
18,48.000000,3,8.082333,49,1,18,40,1,13694,2,0,"M","S",0,14,32,53,63861.000000,2,0
20,36.000000,0,0.000000,0,0,20,33,1,3801,2,10,"M","S",0,14,32,53,63861.000000,2,0
20,36.000000,0,0.000000,0,0,20,33,1,3801,2,10,"M","S",0,14,32,53,63861.000000,3,0
33,24.000000,0,0.000000,0,0,33,17,1,14047,1,9,"M","S",0,14,32,53,63861.000000,2,0
20,36.000000,0,0.000000,0,0,20,30,1,22443,1,11,"M","S",0,14,32,53,63861.000000,3,0
29,48.000000,3,7.655667,89,1,29,39,1,25031,4,10,"M","S",0,14,32,53,63861.000000,2,0
24,36.000000,0,0.000000,0,0,24,25,1,23860,2,9,"M","S",0,14,32,53,63861.000000,2,0
23,36.000000,2,11.530657,164,2,23,32,1,24628,4,9,"M","S",0,14,32,53,63861.000000,2,0
30,24.000000,2,8.125667,159,1,30,17,1,12898,4,0,"M","S",0,14,32,53,63861.000000,2,0
16,36.000000,24,30.804230,305,24,16,29,1,21528,2,0,"M","S",0,14,32,53,63861.000000,3,0
16,36.000000,24,30.804230,305,24,16,29,1,21528,2,0,"M","S",0,14,32,53,63861.000000,1,0
23,24.000000,3,9.734950,35,1,23,21,1,7418,6,9,"M","S",0,14,32,53,63861.000000,1,0
33,48.000000,7,12.415313,1082,5,33,39,1,7754,3,11,"M","S",0,14,32,53,63861.000000,2,0
33,48.000000,7,12.415313,1082,5,33,39,1,7754,3,11,"M","S",0,14,32,53,63861.000000,3,0
24,36.000000,0,0.000000,0,0,24,26,1,5324,6,11,"M","S",0,14,32,53,63861.000000,2,0
29,24.000000,4,11.655657,89,2,29,11,1,5297,4,9,"M","S",0,14,32,53,63861.000000,3,0
28,36.000000,0,0.000000,0,0,28,31,1,6239,5,9,"M","S",0,14,32,53,63861.000000,2,0
24,36.000000,0,0.000000,0,0,24,33,1,12290,6,10,"M","S",0,14,32,53,63861.000000,2,0
19,12.000000,15,21.931860,432,15,19,11,1,21968,5,8,"M","S",0,14,32,53,63861.000000,2,0
26,48.000000,3,9.631333,98,2,26,40,1,10485,3,10,"M","S",0,14,32,53,63861.000000,4,0
25,24.000000,0,0.000000,0,0,25,22,1,11568,1,8,"M","S",0,14,32,53,63861.000000,2,0
18,36.000000,0,0.000000,0,0,18,28,1,4817,3,0,"M","S",0,14,32,53,63861.000000,2,0
26,24.000000,0,0.000000,0,0,26,21,1,3107,6,0,"M","S",0,14,32,53,63861.000000,3,0
26,24.000000,0,0.000000,0,0,26,21,1,3107,6,0,"M","S",0,14,32,53,63861.000000,2,0
29,48.000000,0,0.000000,0,0,29,38,1,3322,6,0,"M","S",0,14,32,53,63861.000000,2,0
29,48.000000,0,0.000000,0,0,29,38,1,3322,6,0,"M","S",0,14,32,53,63861.000000,3,0
27,24.000000,3,7.469990,70,1,27,18,1,9496,2,10,"M","S",0,14,32,53,63861.000000,3,0
27,24.000000,3,7.469990,70,1,27,18,1,9496,2,10,"M","S",0,14,32,53,63861.000000,2,0
38,48.000000,12,20.146723,514,12,38,38,0,72551,5,10,"M","U",7,10,40,48,56607.000000,2,0
40,36.000000,6,9.452323,119,3,40,29,0,86265,4,9,"M","U",7,10,40,48,56607.000000,1,0
36,12.000000,0,0.000000,0,0,36,8,0,84904,1,8,"M","U",7,10,40,48,56607.000000,2,0
36,12.000000,18,24.804182,571,18,36,6,0,91097,2,9,"M","U",7,10,40,48,56607.000000,2,0
40,48.000000,4,12.482333,249,1,40,38,0,90960,3,11,"M","U",7,10,40,48,56607.000000,2,0
36,48.000000,4,8.911657,45,1,36,40,0,78271,5,9,"M","U",7,10,40,48,56607.000000,4,0
36,48.000000,3,8.553313,120,2,36,41,0,77174,3,8,"M","U",7,10,40,48,56607.000000,1,0
36,48.000000,3,8.553313,120,2,36,41,0,77174,3,8,"M","U",7,10,40,48,56607.000000,3,0
33,24.000000,1,11.073323,40,1,33,20,0,81497,3,10,"M","U",7,10,40,48,56607.000000,2,0
33,24.000000,1,11.073323,40,1,33,20,0,81497,3,10,"M","U",7,10,40,48,56607.000000,3,0
36,36.000000,4,12.112333,279,1,36,34,0,80125,3,7,"M","U",7,10,40,48,56607.000000,2,0
40,0.000000,0,0.000000,0,0,40,-2,0,72749,3,10,"M","U",7,10,40,48,56607.000000,2,0
38,36.000000,5,12.192323,59,2,38,33,0,72637,3,0,"M","U",7,10,40,48,56607.000000,2,0
35,24.000000,3,8.978000,278,2,35,21,0,71072,1,10,"M","U",7,10,40,48,56607.000000,1,0
39,12.000000,0,0.000000,0,0,39,6,0,75369,5,11,"M","U",7,10,40,48,56607.000000,2,0
39,12.000000,0,0.000000,0,0,39,6,0,75369,5,11,"M","U",7,10,40,48,56607.000000,3,0
34,24.000000,4,8.298000,98,2,34,12,0,77714,3,9,"M","U",7,10,40,48,56607.000000,1,0
41,24.000000,5,12.626657,860,4,41,21,0,66728,2,10,"M","U",7,10,40,48,56607.000000,3,0
41,48.000000,2,8.684000,84,1,41,39,0,69737,3,7,"M","U",7,10,40,48,56607.000000,3,0
41,48.000000,2,8.684000,84,1,41,39,0,69737,3,7,"M","U",7,10,40,48,56607.000000,4,0
32,48.000000,3,12.034667,168,2,32,40,0,68812,4,8,"M","U",7,10,40,48,56607.000000,1,0
32,48.000000,3,12.034667,168,2,32,40,0,68812,4,8,"M","U",7,10,40,48,56607.000000,3,0
33,36.000000,4,11.802313,169,3,33,32,0,70147,4,8,"M","U",7,10,40,48,56607.000000,2,0
37,12.000000,4,11.279657,313,3,37,8,0,63124,1,10,"M","U",7,10,40,48,56607.000000,3,0
37,12.000000,4,11.279657,313,3,37,8,0,63124,1,10,"M","U",7,10,40,48,56607.000000,2,1
33,0.000000,0,0.000000,0,0,33,-7,0,63194,6,0,"M","U",7,10,40,48,56607.000000,3,0
33,0.000000,0,0.000000,0,0,33,-7,0,63194,6,0,"M","U",7,10,40,48,56607.000000,2,0
40,24.000000,4,12.997990,298,3,40,13,0,68799,3,11,"M","U",7,10,40,48,56607.000000,2,1
41,24.000000,5,12.626657,860,4,41,21,0,66728,2,10,"M","U",7,10,40,48,56607.000000,2,1
38,24.000000,0,0.000000,0,0,38,15,0,60013,4,11,"M","U",7,10,40,48,56607.000000,2,0
38,24.000000,0,0.000000,0,0,38,15,0,60013,4,11,"M","U",7,10,40,48,56607.000000,3,0
39,24.000000,0,0.000000,0,0,39,11,0,58059,1,6,"M","U",7,10,40,48,56607.000000,2,0
38,48.000000,0,0.000000,0,0,38,39,0,56991,5,7,"M","U",7,10,40,48,56607.000000,2,0
34,48.000000,0,0.000000,0,0,34,36,0,65265,1,9,"M","U",7,10,40,48,56607.000000,2,0
37,0.000000,0,0.000000,0,0,37,-3,0,59435,4,9,"M","U",7,10,40,48,56607.000000,2,0
37,12.000000,4,10.232657,166,2,37,9,0,42378,5,8,"M","U",7,10,40,48,56607.000000,3,0
37,12.000000,4,10.232657,166,2,37,9,0,42378,5,8,"M","U",7,10,40,48,56607.000000,1,1
